train_loss,epoch,step,val_loss,val_f_score,val_precision,val_recall
2.487147808074951,19,1053,,,,
2.047234058380127,19,1054,,,,
2.4404869079589844,19,1055,,,,
2.2012147903442383,19,1056,,,,
2.2664830684661865,19,1057,,,,
2.3601605892181396,19,1058,,,,
2.4632956981658936,19,1059,,,,
,19,1059,2.2169435024261475,0.0,0.0,0.0
2.345032215118408,20,1060,,,,
1.9888638257980347,20,1061,,,,
2.423387050628662,20,1062,,,,
1.9345102310180664,20,1063,,,,
2.2253472805023193,20,1064,,,,
2.1623427867889404,20,1065,,,,
2.05096435546875,20,1066,,,,
2.3144333362579346,20,1067,,,,
2.3281350135803223,20,1068,,,,
2.2353057861328125,20,1069,,,,
2.450894355773926,20,1070,,,,
2.5515971183776855,20,1071,,,,
1.986583948135376,20,1072,,,,
2.003584623336792,20,1073,,,,
1.9603365659713745,20,1074,,,,
2.230745553970337,20,1075,,,,
2.168107032775879,20,1076,,,,
1.8753697872161865,20,1077,,,,
2.130117177963257,20,1078,,,,
2.2252519130706787,20,1079,,,,
2.1048483848571777,20,1080,,,,
1.9663662910461426,20,1081,,,,
2.4472615718841553,20,1082,,,,
2.351384162902832,20,1083,,,,
2.317876100540161,20,1084,,,,
2.537937879562378,20,1085,,,,
2.452570676803589,20,1086,,,,
2.742898941040039,20,1087,,,,
1.447282075881958,20,1088,,,,
2.3772988319396973,20,1089,,,,
2.373335361480713,20,1090,,,,
2.3791916370391846,20,1091,,,,
2.619678497314453,20,1092,,,,
2.2999203205108643,20,1093,,,,
2.385216474533081,20,1094,,,,
2.538702964782715,20,1095,,,,
2.1801366806030273,20,1096,,,,
2.2042627334594727,20,1097,,,,
2.418170690536499,20,1098,,,,
2.0167925357818604,20,1099,,,,
1.9067742824554443,20,1100,,,,
2.19354248046875,20,1101,,,,
2.081751823425293,20,1102,,,,
2.22994327545166,20,1103,,,,
2.2590301036834717,20,1104,,,,
2.143500804901123,20,1105,,,,
2.088063955307007,20,1106,,,,
2.067654609680176,20,1107,,,,
1.9123806953430176,20,1108,,,,
1.5453141927719116,20,1109,,,,
1.7125362157821655,20,1110,,,,
2.4481709003448486,20,1111,,,,
2.1268465518951416,20,1112,,,,
,20,1112,2.2169435024261475,0.0,0.0,0.0
2.5801615715026855,21,1113,,,,
2.1635568141937256,21,1114,,,,
2.182828903198242,21,1115,,,,
2.0428965091705322,21,1116,,,,
2.099799156188965,21,1117,,,,
1.9565463066101074,21,1118,,,,
2.245840072631836,21,1119,,,,
2.5019867420196533,21,1120,,,,
1.7652548551559448,21,1121,,,,
2.3392741680145264,21,1122,,,,
2.4428064823150635,21,1123,,,,
2.3529293537139893,21,1124,,,,
2.6406445503234863,21,1125,,,,
2.055408239364624,21,1126,,,,
2.272261381149292,21,1127,,,,
2.223228931427002,21,1128,,,,
1.7470160722732544,21,1129,,,,
2.309192419052124,21,1130,,,,
2.675791025161743,21,1131,,,,
2.610799551010132,21,1132,,,,
2.5812830924987793,21,1133,,,,
1.9198567867279053,21,1134,,,,
2.350188970565796,21,1135,,,,
2.0908100605010986,21,1136,,,,
2.1759462356567383,21,1137,,,,
2.5373401641845703,21,1138,,,,
2.0591747760772705,21,1139,,,,
2.395235538482666,21,1140,,,,
2.572883129119873,21,1141,,,,
2.0026907920837402,21,1142,,,,
2.5768961906433105,21,1143,,,,
1.5655711889266968,21,1144,,,,
1.882526159286499,21,1145,,,,
1.7261286973953247,21,1146,,,,
2.021819829940796,21,1147,,,,
2.0088539123535156,21,1148,,,,
1.939490795135498,21,1149,,,,
1.9276446104049683,21,1150,,,,
2.3869590759277344,21,1151,,,,
2.370744466781616,21,1152,,,,
2.444434404373169,21,1153,,,,
2.27166748046875,21,1154,,,,
2.222744941711426,21,1155,,,,
2.3584303855895996,21,1156,,,,
1.9675968885421753,21,1157,,,,
2.117549180984497,21,1158,,,,
2.345655679702759,21,1159,,,,
2.093095064163208,21,1160,,,,
2.023695945739746,21,1161,,,,
1.8525211811065674,21,1162,,,,
2.031629800796509,21,1163,,,,
2.04799747467041,21,1164,,,,
2.653686285018921,21,1165,,,,
,21,1165,2.2169435024261475,0.0,0.0,0.0
2.0454800128936768,22,1166,,,,
1.9564261436462402,22,1167,,,,
1.9131786823272705,22,1168,,,,
2.277116537094116,22,1169,,,,
2.3767926692962646,22,1170,,,,
2.3119957447052,22,1171,,,,
2.353188991546631,22,1172,,,,
1.9638049602508545,22,1173,,,,
2.225489616394043,22,1174,,,,
2.6290218830108643,22,1175,,,,
2.59975528717041,22,1176,,,,
1.5934053659439087,22,1177,,,,
2.184436082839966,22,1178,,,,
2.6230380535125732,22,1179,,,,
1.6795406341552734,22,1180,,,,
2.3947999477386475,22,1181,,,,
2.513517141342163,22,1182,,,,
2.828719139099121,22,1183,,,,
2.0222694873809814,22,1184,,,,
2.469296932220459,22,1185,,,,
1.882461667060852,22,1186,,,,
2.107624053955078,22,1187,,,,
1.8348867893218994,22,1188,,,,
2.3087775707244873,22,1189,,,,
2.2534101009368896,22,1190,,,,
1.957522988319397,22,1191,,,,
2.157895803451538,22,1192,,,,
1.7741367816925049,22,1193,,,,
2.3919131755828857,22,1194,,,,
2.2214343547821045,22,1195,,,,
2.108665943145752,22,1196,,,,
2.129392385482788,22,1197,,,,
2.4970595836639404,22,1198,,,,
1.9329988956451416,22,1199,,,,
1.97153639793396,22,1200,,,,
2.3574538230895996,22,1201,,,,
2.1867642402648926,22,1202,,,,
2.011263370513916,22,1203,,,,
2.5649662017822266,22,1204,,,,
2.255333662033081,22,1205,,,,
1.8881722688674927,22,1206,,,,
1.7363293170928955,22,1207,,,,
2.605428695678711,22,1208,,,,
2.236250400543213,22,1209,,,,
2.2356321811676025,22,1210,,,,
1.9722580909729004,22,1211,,,,
1.8989031314849854,22,1212,,,,
2.5715997219085693,22,1213,,,,
2.5671589374542236,22,1214,,,,
1.975608468055725,22,1215,,,,
2.064328193664551,22,1216,,,,
2.5883703231811523,22,1217,,,,
2.394637107849121,22,1218,,,,
,22,1218,2.2169435024261475,0.0,0.0,0.0
2.4817235469818115,23,1219,,,,
1.7087551355361938,23,1220,,,,
1.8390650749206543,23,1221,,,,
2.1246302127838135,23,1222,,,,
2.2165162563323975,23,1223,,,,
2.0973939895629883,23,1224,,,,
1.9794912338256836,23,1225,,,,
1.9784566164016724,23,1226,,,,
2.218703508377075,23,1227,,,,
2.273699998855591,23,1228,,,,
2.4187204837799072,23,1229,,,,
2.3561320304870605,23,1230,,,,
1.6535100936889648,23,1231,,,,
2.0894362926483154,23,1232,,,,
2.4425835609436035,23,1233,,,,
2.029794931411743,23,1234,,,,
2.490283250808716,23,1235,,,,
2.370269298553467,23,1236,,,,
2.244091272354126,23,1237,,,,
2.2269535064697266,23,1238,,,,
2.2847812175750732,23,1239,,,,
1.9588594436645508,23,1240,,,,
2.6162359714508057,23,1241,,,,
2.291429042816162,23,1242,,,,
2.62625789642334,23,1243,,,,
2.475958824157715,23,1244,,,,
2.183567523956299,23,1245,,,,
1.9249293804168701,23,1246,,,,
2.4887349605560303,23,1247,,,,
2.342216968536377,23,1248,,,,
2.2905657291412354,23,1249,,,,
2.098623275756836,23,1250,,,,
2.4187450408935547,23,1251,,,,
1.7194160223007202,23,1252,,,,
2.010561466217041,23,1253,,,,
2.0096139907836914,23,1254,,,,
2.0107996463775635,23,1255,,,,
2.4421443939208984,23,1256,,,,
2.3180439472198486,23,1257,,,,
2.047759532928467,23,1258,,,,
2.6167993545532227,23,1259,,,,
2.3657429218292236,23,1260,,,,
2.573432207107544,23,1261,,,,
1.9787657260894775,23,1262,,,,
2.434880018234253,23,1263,,,,
1.9621965885162354,23,1264,,,,
2.6485321521759033,23,1265,,,,
2.266017436981201,23,1266,,,,
2.1681010723114014,23,1267,,,,
2.0772206783294678,23,1268,,,,
1.783599853515625,23,1269,,,,
1.5576715469360352,23,1270,,,,
2.3434293270111084,23,1271,,,,
,23,1271,2.2169435024261475,0.0,0.0,0.0
2.504700183868408,24,1272,,,,
2.4891738891601562,24,1273,,,,
1.9628762006759644,24,1274,,,,
2.4061203002929688,24,1275,,,,
2.1450090408325195,24,1276,,,,
2.4769158363342285,24,1277,,,,
2.3453991413116455,24,1278,,,,
2.057960033416748,24,1279,,,,
2.160151481628418,24,1280,,,,
2.2969253063201904,24,1281,,,,
1.8886723518371582,24,1282,,,,
2.110321283340454,24,1283,,,,
2.1428427696228027,24,1284,,,,
2.2766499519348145,24,1285,,,,
1.918967604637146,24,1286,,,,
1.9136569499969482,24,1287,,,,
2.267899513244629,24,1288,,,,
2.156658172607422,24,1289,,,,
2.31799578666687,24,1290,,,,
2.281740188598633,24,1291,,,,
2.1362216472625732,24,1292,,,,
2.0831563472747803,24,1293,,,,
2.5097386837005615,24,1294,,,,
2.136963367462158,24,1295,,,,
2.5836825370788574,24,1296,,,,
2.414377212524414,24,1297,,,,
2.2170357704162598,24,1298,,,,
2.209873914718628,24,1299,,,,
2.410921812057495,24,1300,,,,
1.9527313709259033,24,1301,,,,
1.8847826719284058,24,1302,,,,
2.1723074913024902,24,1303,,,,
2.0097107887268066,24,1304,,,,
1.958130121231079,24,1305,,,,
2.2309250831604004,24,1306,,,,
2.1197829246520996,24,1307,,,,
2.0302770137786865,24,1308,,,,
2.255614757537842,24,1309,,,,
2.219811201095581,24,1310,,,,
1.8953007459640503,24,1311,,,,
2.512803792953491,24,1312,,,,
1.8560965061187744,24,1313,,,,
2.4248738288879395,24,1314,,,,
2.0921719074249268,24,1315,,,,
2.2040226459503174,24,1316,,,,
2.1490209102630615,24,1317,,,,
1.8713481426239014,24,1318,,,,
2.242096424102783,24,1319,,,,
2.5817627906799316,24,1320,,,,
2.3059773445129395,24,1321,,,,
2.105556011199951,24,1322,,,,
2.2995073795318604,24,1323,,,,
2.413818120956421,24,1324,,,,
,24,1324,2.2169435024261475,0.0,0.0,0.0
1.866363525390625,25,1325,,,,
2.266602039337158,25,1326,,,,
2.182591199874878,25,1327,,,,
2.551530122756958,25,1328,,,,
2.316133737564087,25,1329,,,,
2.1272687911987305,25,1330,,,,
2.3735313415527344,25,1331,,,,
2.373866558074951,25,1332,,,,
2.2833480834960938,25,1333,,,,
2.127892017364502,25,1334,,,,
2.1780192852020264,25,1335,,,,
1.8358421325683594,25,1336,,,,
2.113450050354004,25,1337,,,,
1.867361068725586,25,1338,,,,
2.378509759902954,25,1339,,,,
1.9139381647109985,25,1340,,,,
2.4649035930633545,25,1341,,,,
2.162827253341675,25,1342,,,,
2.295501232147217,25,1343,,,,
2.1622064113616943,25,1344,,,,
2.2272417545318604,25,1345,,,,
2.1284050941467285,25,1346,,,,
1.9791854619979858,25,1347,,,,
2.1233277320861816,25,1348,,,,
2.551616668701172,25,1349,,,,
